rat_entrez_id,mouse_entrez_id
295669,73649
313598,67785
100911042,69576
100911042,69576
116501,65962
291813,68119
171442,68666
114554,84095
367994,69665
690285,66836
499189,626359
100302447,66272
81673,229906
500092,194357
307253,71206
246303,66870
289237,74748
498355,433899
360947,66768
360947,70592
367323,67993
500668,73936
89803,20379
360793,215160
304663,17095
25240,11826
287101,268930
291661,71983
310859,214133
80977,80976
308911,101867
94201,12567
501096,71326
24873,22337
292199,212448
292697,105886299
292697,11813
500340,243659
24316,13488
65276,14767
310155,268783
304984,71870
140638,66113
314772,13516
360600,70834
360656,237988
299920,54562
303671,328035
498434,237716
681470,258645
315163,435145
679571,15289
679571,100862258
29735,20503
691668,245839
103694730,NA
103694730,NA
103694730,434960
103694730,100041284
103694730,100862371
103694730,108168629
103694730,100040786
103694730,100861899
103694730,102641037
103694730,108168637
103694730,382131
103694730,100039014
103694730,70009
103694730,100861817
103694730,108168622
103694730,665687
103694730,100039014
103694730,100040187
103694730,108168614
103694730,100041256
103694730,100861743
103694730,100862360
103694730,108168574
103694730,108168596
103694730,100039595
103694730,100040262
103694730,100039014
103694730,100862042
103694730,100042337
103694730,100862075
103694730,100039014
103694730,100862059
103694730,665301
103694730,100040171
103694730,100040714
103694730,70009
103694730,100039574
103694730,100040429
103694730,100042268
103694730,100042475
103694730,100861821
103694730,108168537
103694730,108168538
103694730,108168539
103694730,108168540
103694730,108168541
103694730,108168542
103694730,108168543
103694730,108168544
103694730,108168546
103694730,108168549
103694730,108168550
103694730,108168556
103694730,108168561
103694730,108168562
103694730,108168563
103694730,108168597
103694730,108168620
103694730,108168665
103694730,100042428
103694730,108168609
103694730,108168579
103694730,100040911
103694730,100042013
103694730,108168565
103694730,108168575
293424,258303
317382,20371
297968,433693
309673,72462
288079,77782
680640,319930
304054,114604
64305,56362
299188,217695
289335,96935
362152,229279
362643,230866
293694,26412
362093,140858
100360582,50773
114023,70349
499000,71164
499205,58238
365877,15267
246250,57264
64001,109672
192360,72205
308434,232976
303353,69077
29618,12226
103694624,NA
103694624,NA
103694624,434960
103694624,100041284
103694624,100862371
103694624,108168629
103694624,100040786
103694624,100861899
103694624,102641037
103694624,108168637
103694624,382131
103694624,100039014
103694624,70009
103694624,100861817
103694624,108168622
103694624,665687
103694624,100039014
103694624,100040187
103694624,108168614
103694624,100041256
103694624,100861743
103694624,100862360
103694624,108168574
103694624,108168596
103694624,100039595
103694624,100040262
103694624,100039014
103694624,100862042
103694624,100042337
103694624,100862075
103694624,100039014
103694624,100862059
103694624,665301
103694624,100040171
103694624,100040714
103694624,70009
103694624,100039574
103694624,100040429
103694624,100042268
103694624,100042475
103694624,100861821
103694624,108168537
103694624,108168538
103694624,108168539
103694624,108168540
103694624,108168541
103694624,108168542
103694624,108168543
103694624,108168544
103694624,108168546
103694624,108168549
103694624,108168550
103694624,108168556
103694624,108168561
103694624,108168562
103694624,108168563
103694624,108168597
103694624,108168620
103694624,108168665
103694624,100042428
103694624,108168609
103694624,108168579
103694624,100040911
103694624,100042013
103694624,108168565
103694624,108168575
287054,239706
103693823,219026
103693823,219026
408204,232717
502414,381085
362145,78830
100911725,270198
685001,269637
316711,71828
689485,100038941
689485,672125
689485,22300
689485,22314
103690319,628923
103690319,71351
108348078,27377
108348078,27377
312709,30853
302938,17237
57302,12802
292760,320435
680794,223262
298298,74754
25118,109700
295721,258563
360895,67223
24769,20287
367733,19893
24500,16199
171443,83704
680611,12051
361744,226040
299830,320398
59314,73047
100912537,67590
100912537,67590
298947,30955
363060,76509
362474,76187
25257,14431
500305,319618
29544,22110
29555,22355
289606,14395
64709,98415
171028,192113
29214,22154
310662,69269
79032,380836
293377,384732
293377,258776
293355,258593
294297,268935
288731,72542
307151,12151
24189,353204
114860,74246
362520,246179
59086,21803
293017,72567
293017,72567
365216,260299
291580,225583
292763,26411
315741,74090
690354,108755
114028,18163
310621,404710
313563,73172
25749,12728
305625,243197
25371,11544
312135,101118
363059,26951
316034,78893
81709,17685
315510,235086
81801,20855
294770,239319
59114,26941
360955,17160
25069,21941
363109,109785
364975,270076
367734,67334
288305,12469
498433,103554
297077,66058
681820,239368
314213,238252
305055,226823
170913,18670
170913,18670
170913,18670
296709,66489
296709,NA
100911725,270198
316376,16329
64561,18679
94167,320769
94167,11758
83567,207911
303193,268420
362301,64295
102546495,NA
102546495,NA
102546495,NA
102546495,NA
102546495,666186
102546495,NA
102546495,NA
102546495,NA
102546495,NA
102546495,102639037
102546495,666207
102546495,NA
102546495,NA
102546495,NA
102546495,NA
102546495,NA
102546495,NA
102546495,108168189
102546495,666253
102546495,NA
102546495,NA
102546495,108168153
102546495,NA
102546495,NA
102546495,100042055
102546495,NA
102546495,NA
102546495,NA
102546495,666420
102546495,NA
102546495,666485
102546495,71826
102546495,105245737
102546495,NA
102546495,100042342
102546495,666561
102546495,NA
102546495,NA
102546495,NA
102546495,NA
102546495,666660
102546495,NA
102546495,666678
102546495,385138
102546495,NA
102546495,NA
302583,436240
314205,238247
297994,12017
308587,243967
302971,70835
361448,215751
499095,22719
499095,22719
679383,211006
680920,328829
680920,328830
680920,320148
113917,57275
305431,64293
100361626,100502953
100361626,100502921
100361626,16694
100361626,100009614
100361626,NA
405084,258046
405084,258328
405073,258824
362012,229707
100910814,100415785
100910814,16705
100910814,670533
24930,12525
287561,20306
360972,107829
301042,636931
498353,212986
362508,433700
29757,11975
312574,16206
316557,76867
362676,66469
300913,60367
103690326,75766
362409,58911
360973,78926
287821,69602
288611,212996
25060,212032
301622,21915
362835,70335
171135,20529
293184,22083
81644,12057
405994,NA
405994,258181
405994,18359
405994,NA
306526,67920
500853,626596
58924,14344
302540,236285
25230,27360
680609,50498
293862,108160
293862,108160
498701,78521
291314,109079
54349,11761
114103,16192
25321,14602
303194,21975
25600,22288
246073,270004
266681,80893
103694085,74188
24677,19064
108348201,93886
116659,13427
293950,226123
259218,66521
245920,15945
24653,18783
296483,277496
308632,56016
287738,75689
114490,17684
362102,110854
300761,546134
25692,18791
83499,19185
287698,16673
78983,387349
25430,13370
25609,22141
408240,17231
79250,11429
304558,209683
304014,239853
500536,NA
26954,19744
300862,65099
117270,21784
312273,NA
311349,140810
79124,11746
100361631,100039968
292949,64058
307820,54446
171293,13033
171293,NA
361578,211548
29236,16785
266674,13118
266674,277753
293047,16576
311862,23928
309641,21463
29258,20115
313520,67096
102553148,381229
102553148,381229
499390,53609
293628,68038
293628,68038
360764,72611
81678,16439
364823,225266
498392,231162
25734,15162
362551,242570
414788,15042
311358,574418
59316,104080
450228,16660
296753,20817
266713,17420
81751,19165
60464,80903
65158,59021
500017,65255
108348076,16706
619550,100129
60399,94226
360654,432611
363720,68942
500864,239408
361255,70430
500711,74521
287222,171284
689978,228777
29407,110326
296468,329581
311167,68678
300665,102423
304020,78749
102556148,93673
102556148,75541
102556148,93673
102556148,75541
362685,53951
304322,59031
288919,56495
252963,16164
252963,16164
498599,270066
103693384,219026
103693384,219026
685271,69317
362816,17904
83498,15384
83498,15384
100912286,243813
116548,18552
112400,211323
288559,751865
246771,227731
315573,258501
310632,53868
25629,103968
688705,320127
300602,235248
300602,258242
100310880,353166
287102,73016
361242,105352
103694606,NA
103694606,NA
103694606,434960
103694606,100041284
103694606,100862371
103694606,108168629
103694606,100040786
103694606,100861899
103694606,102641037
103694606,108168637
103694606,382131
103694606,100039014
103694606,70009
103694606,100861817
103694606,108168622
103694606,665687
103694606,100039014
103694606,100040187
103694606,108168614
103694606,100041256
103694606,100861743
103694606,100862360
103694606,108168574
103694606,108168596
103694606,100039595
103694606,100040262
103694606,100039014
103694606,100862042
103694606,100042337
103694606,100862075
103694606,100039014
103694606,100862059
103694606,665301
103694606,100040171
103694606,100040714
103694606,70009
103694606,100039574
103694606,100040429
103694606,100042268
103694606,100042475
103694606,100861821
103694606,108168537
103694606,108168538
103694606,108168539
103694606,108168540
103694606,108168541
103694606,108168542
103694606,108168543
103694606,108168544
103694606,108168546
103694606,108168549
103694606,108168550
103694606,108168556
103694606,108168561
103694606,108168562
103694606,108168563
103694606,108168597
103694606,108168620
103694606,108168665
103694606,100042428
103694606,108168609
103694606,108168579
103694606,100040911
103694606,100042013
103694606,108168565
103694606,108168575
303676,67283
499617,170767
499617,170767
302656,333605
365877,319192
114839,51813
25533,19352
641434,71679
311956,269633
259271,66408
29204,23956
85241,18968
116636,13685
292206,69716
681033,71003
304740,76707
311352,75894
295050,69639
100360936,52717
361227,67046
103694398,NA
103694398,102640500
103694398,634504
103694398,100503388
103694398,100041250
103694398,77763
103694398,100041261
103694398,675294
103694398,100040299
103694398,100502831
103694398,622629
103694398,670895
103694398,100041281
103694398,670880
689914,666048
301650,620292
300060,245282
300060,626615
300060,328561
300060,328563
310341,329628
292683,68188
501854,226421
310698,70762
25490,18002
364301,328401
500363,22147
363485,67683
305889,105663
499877,22222
66021,13058
367201,69083
100188932,67695
500137,11922
171161,13184
171161,630537
171161,620253
312365,330323
679140,66583
294043,66673
689570,100038417
360916,231503
361625,78593
24440,101488143
24440,15129
24440,100503605
297453,232232
171548,50781
24968,16913
294807,239336
310663,69769
25386,11827
305156,231532
308518,110959
287392,71062
679994,97908
100359823,66074
24398,14660
100362365,78217
363027,74766
689043,320701
289080,19731
100911372,20104
100911372,105244208
100911372,20104
100911372,105244208
365547,NA
365547,102640500
365547,634504
365547,100503388
365547,100041250
365547,77763
365547,100041261
365547,675294
365547,100040299
365547,100502831
365547,622629
365547,670895
365547,100041281
365547,670880
81748,102866
116696,20452
308440,232984
309607,14972
309607,14964
309607,15006
25098,15375
405013,258135
405013,257975
29160,11704
303659,286942
499361,21908
364073,110957
81809,21808
117259,20462
312248,320538
296149,228592
171445,110198
54265,16897
309456,226178
252891,24068
361212,105239
364140,14843
24380,14417
65138,56436
100310878,387341
499879,66811
407781,100038862
298559,21401
29147,16450
81654,235339
296147,66170
313038,54383
691517,214058
306768,28126
361789,73242
115768,22696
311387,317750
291019,218236
685067,229900
310670,229595
65248,105787
691320,70101
691320,677156
289277,78825
687192,66771
60584,16878
691982,100503361
367145,54371
369016,50918
288269,68001
25545,20364
25545,20364
306811,75607
29245,19144
192178,213988
361541,333193
94204,230857
498769,171211
316157,110332
25735,15378
305610,237711
315438,234964
295117,229389
683415,71037
292792,69804
499422,NA
24464,15439
300632,258364
291877,68219
114501,16917
500157,243407
687615,74890
288175,71027
280670,241638
360959,78558
29138,12217
81506,12182
408237,408198
287703,20918
306842,328232
306278,67580
114493,54652
308773,67666
691668,14942
691668,14941
691668,14944
691668,14943
83466,107934
192154,215114
103689975,68510
310914,12167
58823,50884
689869,387616
501162,381269
681913,14874
304271,74132
309201,19881
291659,67936
291659,67936
684233,229700
314312,12499
24777,20493
94193,228355
300621,258602
171061,27397
282826,68626
362687,225027
290626,76478
361013,218793
304919,226539
64551,235072
362240,329540
360553,327956
289054,12316
170670,97212
363872,666311
364786,241226
500988,13209
295270,107701
679711,73526
679711,224318
64202,12317
307721,16373
309114,74180
309467,381229
309467,381229
29660,93843
103690164,72947
103690164,72947
309666,328795
500152,70945
641631,246085
641631,246081
311184,67445
25176,11740
81826,20515
315722,72141
682419,666002
682419,638102
682419,619697
682419,619788
679937,71712
25633,13419
290802,108159
362505,100039863
432363,227394
100124593,80901
314180,320772
303653,56699
114634,20471
317675,216343
687575,108121
500449,54390
690043,70238
613223,634825
613223,13218
613223,665927
613223,665956
613223,382000
311487,70408
261737,94282
116839,116838
291582,225579
494499,100042295
494499,100042314
494499,14858
293260,258818
64194,231070
298696,241593
298696,23988
499964,13799
362287,228993
24239,12288
102553785,382231
503164,223672
503164,71898
289728,381633
363866,140498
100365773,18431
295051,66248
54312,53600
54312,53600
293181,233733
306970,319165
306970,319164
306970,319172
306970,319165
306970,319164
306970,319172
306970,319165
306970,319164
306970,319172
306970,319165
306970,319164
306970,319172
306970,319165
306970,319164
306970,319172
360202,77057
56725,56724
108348115,20085
304073,56173
298933,19819
396527,394436
396527,394436
396527,394436
396527,394436
396527,394436
396527,394436
396527,394436
396527,394436
116781,353237
116781,353237
116781,353237
116781,353237
116781,353237
116781,353237
116781,353237
116781,353237
116781,353237
116781,353237
116781,353237
298557,66193
289350,98732
300069,223691
116486,67815
89825,53605
362906,67429
81648,12918
500000,64945
363261,68393
315771,235439
84349,21947
63848,57780
362106,320267
291135,66834
300052,66914
89827,68278
302915,54128
311548,74711
287706,217194
305505,216527
499749,97031
362720,20135
365340,258350
691431,70556
170580,56636
192267,628923
192267,71351
293361,258589
25680,109791
307249,212163
364974,69724
289076,64214
363020,170748
294661,268686
24883,22431
687208,194309
679532,54325
316507,20420
361674,98845
155430,15214
302813,236781
306998,69562
100362027,19946
24922,14402
24298,13079
297961,56228
302582,245671
100911249,330496
100911249,338374
498703,212483
313504,17301
363334,106766
295274,319190
295663,73373
363247,22596
294643,218454
289878,18587
25197,20440
311412,17222
364134,243078
499516,68344
25724,192897
691394,72136
680434,93838
498267,240892
113938,84704
113938,NA
303601,13056
108348073,217869
500931,545136
24796,20737
306455,70925
257634,16869
192209,70891
303589,70894
287414,215723
298623,381572
680178,621628
287278,52626
308958,12585
311658,18019
691418,623781
361615,320100
24189,11674
117023,16538
85491,20955
29622,19730
293448,67003
362859,216197
64639,12015
498299,13590
303493,74479
497672,12189
498176,76809
405932,258231
405932,258685
405932,258123
405932,258298
311718,72147
690422,104732
364995,71986
56806,11495
300813,93836
103692716,15519
287871,74370
317399,56200
679247,100504608
293067,65098
305475,74309
50671,14104
301333,19253
290228,75751
305035,52477
252899,56727
405356,258887
687553,14241
363122,235542
304807,98710
362255,277432
29480,19736
29481,19739
689485,22308
25530,19328
291234,17345
310190,223433
64670,93739
292082,66855
292994,21872
103694893,20568
103694893,20568
497979,67888
81924,13124
287521,17428
499947,228942
316325,50785
404804,258390
298792,383295
315807,55981
25484,71602
365371,21389
58965,51801
296022,258890
296022,258888
24278,12967
84430,99011
315776,70549
315327,223918
100361053,216635
363110,69519
296257,13011
293150,56018
498675,112418
499083,232875
171496,69047
363170,382118
307801,70575
266762,211577
305083,226442
297393,56174
286897,66310
94338,58994
308337,654801
315689,66867
309429,107351
360613,67480
259226,72112
287727,217207
679593,675969
308760,269955
287873,208092
315338,209448
502674,56431
365179,NA
365179,66056
408244,260408
363483,71083
363483,71083
363483,668357
296201,107586
94189,53334
246187,66432
314879,73192
363126,74025
309139,233979
289010,22789
287009,26366
287009,26366
688746,72748
293114,68472
65278,103236
315091,74281
287550,216964
192153,233919
171457,545389
287642,110172
308163,12458
100912540,258403
100912540,258403
25650,11931
304458,208151
64462,104318
84686,217124
114861,74617
311059,57438
252900,67800
499071,232821
494125,52377
291963,66320
299799,216344
171581,228543
362281,66679
303614,66313
497934,71923
301334,226970
361816,21769
305472,216505
288499,243328
361682,56844
303304,97761
50585,19194
25469,16492
60325,18788
84388,16068
498274,76925
494338,217069
114495,26399
84395,20531
288595,100609
690743,74568
94174,94242
362666,230935
500598,21936
316124,78625
500367,232539
308807,76453
308361,67230
308992,244216
65040,224997
170567,105727
362283,228960
405233,258397
293081,258612
58917,15458
361990,66511
170943,27376
296618,71820
292028,85305
365977,56405
311743,65964
117042,19988
29422,11448
308451,233011
365977,56405
292680,232933
29603,12041
295263,213054
316317,27993
290403,271221
366170,211499
291922,66887
60335,21816
494342,57370
294673,15212
58945,56455
363676,69376
300247,109052
691905,78390
366733,212539
363661,217038
360511,211347
29361,20665
361502,243819
360504,15122
360504,110257
499856,67606
298784,268973
312480,69837
312480,69837
65241,71787
311478,16558
296478,229007
497936,67020
171299,15229
293600,258956
117058,18987
293333,258753
404797,258397
252893,627872
114500,14472
361883,218506
300225,22379
404658,404239
404658,233230
25104,18563
291394,66054
171059,100034251
293607,258201
293607,18345
294321,224674
361012,NA
266777,18164
303741,238021
287633,98238
289197,66447
309478,72672
293340,259161
293340,258745
301118,171168
114124,11640
691678,69195
24933,16635
24933,93970
24933,16627
24933,16638
690599,67622
308571,272381
29413,11550
362817,12566
58959,12921
405916,258755
499893,69596
81643,108147
361635,71517
362981,170787
79253,11567
691993,327957
365337,259063
296684,258615
252941,29877
287885,209588
287127,57354
360540,56697
310769,70465
310769,70465
366251,170441
405295,257914
499895,74243
365984,26938
309225,258678
499925,381399
682902,66464
688174,320655
171055,15985
474154,66704
116595,18190
293538,15372
64564,170442
103689951,233977
260327,384061
83623,245865
83623,245865
498959,76454
300838,50875
100362538,74663
361365,20021
404788,258257
306599,259279
24640,18640
24640,NA
361853,75906
503651,503550
100361079,54217
100909620,232972
100909620,232972
287522,103677
315000,75841
140940,66120
140940,66120
116635,20255
363991,226439
311404,108011
288740,66383
246756,71609
362505,100861978
362505,100039939
29231,26371
361671,101631
314537,77706
363463,76763
302576,100862067
305970,50759
25495,18121
303351,59040
311604,320799
360576,237858
366214,18088
292044,75796
89817,20399
24397,237213
362824,73822
29282,65019
29282,100044627
29282,100862455
360610,18023
100361517,66506
362275,56336
294709,66975
296131,68126
500491,230396
288710,50849
305941,24053
25713,16421
361226,12522
25387,109689
100912585,23939
100912585,23939
289219,19044
313688,435815
24157,235674
24157,113868
502618,74854
117060,70790
287556,246104
366960,17133
295763,258400
295763,258401
373066,12589
305910,66645
102548778,671535
688721,225875
293334,259046
293334,404318
266770,223920
287470,20316
293820,107272
25298,12424
360937,57915
361435,14087
303519,70810
293338,258160
116676,19378
81859,106025
361054,68177
25205,16195
309651,68816
681126,406219
83574,20183
84608,28254
361661,214580
171434,102693
361415,75465
289399,67313
307645,382045
246060,12577
691485,319942
500386,68564
25591,11545
58814,50876
287405,338369
288080,207227
301111,102566
313022,53608
289038,71001
685351,226604
171408,67880
100359829,100503915
287473,140859
290831,234135
498289,13603
307865,170571
246211,101502
679869,21416
117185,50877
292393,635895
292393,664821
292393,NA
293507,54204
293507,100043580
308864,207278
307842,234729
287637,217125
293442,320631
246781,320139
116551,228026
365277,117589
58822,27373
100912399,26401
293589,212503
287614,258406
103690018,70231
192252,66422
294795,75568
117521,244891
367152,26927
24896,14683
689711,73121
691543,72425
691543,72425
83708,53311
299602,NA
363886,66455
311168,72401
84353,12387
288239,170765
287644,237928
307919,30927
171053,269614
360945,231238
314654,17916
498209,20248
498209,394252
498209,383548
498209,381286
84017,15364
295620,76654
286994,107515
307973,23854
360646,67803
50572,28248
287429,78304
114522,50878
288692,59043
286963,380997
286963,223706
286963,545123
286963,13101
286963,13105
309637,224648
311468,75812
313609,230809
303764,70591
311486,241688
311637,228875
298288,230558
306091,211712
303637,27404
308761,233406
303559,80981
81753,213527
289231,59287
300687,215051
304798,17248
684425,11565
690914,269328
404901,258610
404901,258610
140866,13139
304816,93689
305911,219105
501015,75697
499871,72008
192204,98878
685170,277343
287466,216881
405294,258755
311864,22245
29526,18778
685152,54667
310086,218613
24253,12608
683720,223917
59105,380732
499886,241634
29717,12291
288521,20737
309060,77938
305896,16391
25626,16691
361423,436062
300980,235584
252929,64138
309514,226098
299209,76411
498233,329252
301249,68565
685501,546157
84511,58807
290818,433486
290818,381390
290818,381393
302983,30957
289026,20668
311406,13537
297725,67623
305073,76843
64390,67763
315294,22410
306469,66756
84387,21946
293144,67967
287595,67487
406228,16681
679942,72713
297666,16636
297666,16637
297666,16640
297666,16628
297666,16639
297666,16634
58977,58200
117277,13854
100125367,319266
246768,73739
113911,14918
100912108,56312
100912108,56312
296371,18830
360548,21944
64306,19942
64306,108167922
405232,258023
405232,257956
64549,16325
499931,77799
405915,259062
362702,225010
117261,56643
361433,102278
100364613,239933
83783,20887
293779,107146
404792,258359
116638,72961
305064,19250
306454,75677
405322,18350
25707,12803
290270,75339
404803,228443
404803,257935
314638,208677
85332,109042
301131,66443
311852,73598
29290,11539
691842,17188
315217,140570
292305,106489
308908,100503879
684589,69533
297894,17180
293113,66271
291965,279499
140941,20437
246143,67169
291923,244562
309607,14963
309607,667977
308404,272359
365699,68646
690252,72978
24331,109901
362557,72787
26204,17710
361087,105439
84012,20513
361099,NA
361099,NA
299206,53314
59076,26385
312439,68477
312373,107569
29251,14061
498803,71198
316226,74764
171407,67298
687508,12865
687508,12865
503446,70392
103690293,207854
103690293,207854
494527,381970
494527,100043326
305710,674895
84508,22644
503018,74682
404841,258820
361551,57426
361551,384585
361551,57426
361551,384585
361551,57426
361551,384585
292450,670558
289433,669149
289433,22301
314441,214663
366816,258672
366816,258671
315702,74211
299207,58520
361551,626305
361551,626305
361551,626305
500267,320502
294198,258506
103690072,669149
103690072,22301
294197,258507
405943,258766
308248,669149
308248,22301
116668,17933
361099,434459
361099,NA
684558,19704
681896,71803
361887,67285
116650,24067
500564,100017
296532,76857
364086,669149
364086,22301
316632,67273
501454,18247
302773,211208
25399,12293
29419,18222
108353327,382133
108353327,108168660
307982,18175
24703,110157
116650,665155
116650,100101806
312559,72170
301365,16182
308582,21677
364086,625068
364086,623734
364086,625109
307171,54519
100359558,73385
100359558,100101807
500818,71137
295180,242100
108348138,353283
108348138,353283
303970,70508
299923,17988
103690072,625068
103690072,623734
103690072,625109
405943,258765
405368,100502887
405368,258879
405368,259148
405368,258495
405368,258198
405368,258261
308248,625068
308248,623734
308248,625109
362359,56524
499415,50723
681354,403183
100361444,624219
113936,56373
293654,60425
360746,66053
315422,77116
114638,192236
310575,20766
295589,387511
408247,22073
408247,436523
246145,76400
290002,258314
290002,258313
499419,76964
306071,18826
309168,26403
361801,20182
116510,21857
361717,57431
686911,NA
362347,22074
362347,103964
362347,436522
170724,67628
292450,667281
89843,13052
362857,103266
292126,226243
50993,19325
313668,69994
313668,68817
103694614,382133
103694614,108168660
116502,12018
289433,625068
289433,623734
289433,625109
25472,16523
682974,15497
295865,258454
295865,258455
100910867,207686
311783,54450
64193,30939
405940,258586
266707,225152
365560,66483
58839,641340
102555635,69944
25679,16440
406018,258830
103689921,66812
103689921,66812
315524,235135
100910876,216783
100910876,258493
100910876,258494
100910876,258064
100910876,216783
100910876,258493
100910876,258494
100910876,258064
399684,69568
100910298,15398
315746,76524
289433,625131
103694614,100039810
103694614,100861743
103694614,100862360
103694614,108168596
103694614,100040022
103694614,100041550
103694614,NA
103694614,665276
103694614,100039014
103694614,100039014
103694614,100040223
103694614,20611
103694614,100042337
103694614,100039034
103694614,100040335
682974,15492
361261,67974
291172,258527
286915,624765
286915,216144
286915,624845
286915,625029
498515,239096
691352,78354
84472,16201
64017,13809
405215,258019
405215,258020
309186,108101
361034,268739
266711,211134
66027,13497
297334,66223
100360302,227648
361551,102635992
361551,NA
361551,668381
361551,384589
361551,102635992
361551,NA
361551,668381
361551,384589
361551,102635992
361551,NA
361551,668381
361551,384589
408247,100040233
408247,114228
108352650,20090
313536,53418
366792,71664
29534,19302
362774,380780
683980,69815
312275,13848
286922,60527
498757,27052
405048,257917
405048,257917
305571,53625
100912521,69564
314648,103425
81515,17096
360919,622307
292902,381884
361514,17537
24591,18010
500057,627049
294166,258096
294166,257908
300795,68026
302987,74154
64555,320277
298081,69934
84577,15182
287090,258859
100363146,207921
361099,100041874
361099,108168176
361099,100040657
361099,100040671
361099,100040697
361099,320333
361099,544990
308716,237313
266766,54720
303175,78303
308248,625131
361068,213484
689917,338346
502122,18812
502122,26421
502122,18811
500054,101185
103690072,625131
100134827,15247
100134827,15247
292764,73833
294924,14013
690654,70560
367944,22773
294186,NA
294186,NA
294186,NA
100361465,330921
100361652,78382
689004,75863
363542,71089
311134,545428
362597,230752
690198,14291
405249,257875
405249,NA
405249,404328
298959,403205
364086,625131
100910479,258263
100910479,258263
312083,73288
108353327,100039810
108353327,100861743
108353327,100862360
108353327,108168596
108353327,100040022
108353327,100041550
108353327,NA
108353327,665276
108353327,100039014
108353327,100039014
108353327,100040223
108353327,20611
108353327,100042337
108353327,100039034
108353327,100040335
108353327,100862345
298724,257666
298724,257664
298724,257666
298724,257664
24497,16191
685999,243537
502988,230784
25460,15366
500577,329977
311785,215632
686683,117004
108348065,15185
307547,22694
309391,226139
54293,50780
300866,75782
84397,21930
405954,258788
50551,26462
24912,434264
24912,100043194
24912,20859
24912,434121
24912,629203
24912,629219
24912,434264
24912,100043194
24912,20859
24912,434121
24912,629203
24912,629219
24912,434264
24912,100043194
24912,20859
24912,434121
24912,629203
24912,629219
685232,11964
501052,80385
405383,258999
306607,234076
306607,234076
685879,231986
366872,77048
246254,67839
405245,258644
405245,258291
405245,258525
689826,230822
680692,105348
404981,258318
312915,211673
294161,258892
294161,258374
294161,383243
294161,258094
308061,18570
311847,227697
299197,68497
685524,433752
313552,332934
207119,225870
207119,225870
100365504,66055
361389,68999
360903,116701
289900,105428
361551,102637163
361551,102637615
361551,NA
361551,434676
361551,545948
361551,100043860
361551,102637163
361551,102637615
361551,NA
361551,434676
361551,545948
361551,100043860
361551,102637163
361551,102637615
361551,NA
361551,434676
361551,545948
361551,100043860
288378,69165
246305,78128
246305,NA
140924,16186
140924,NA
103692019,258797
103692019,258797
100912195,19716
296750,72772
360464,74108
405133,18310
501624,406217
66029,15930
116463,11997
85424,13709
502774,71287
685620,66169
683923,331623
404821,258785
494340,234362
298381,52430
291309,98910
301511,76709
302254,258723
302254,258929
29631,12068
295828,258633
295828,258633
362646,213499
361705,12794
405110,258306
405939,258111
405939,258835
291209,94253
300713,72022
313234,381605
287155,56424
25620,12916
309812,19714
680127,117149
83633,242425
366452,19207
405103,257996
405103,257885
360477,74022
60575,16541
100911438,NA
405093,258807
405093,258806
405093,258807
405093,258806
103694614,100862345
103694614,75204
103694614,434935
103694614,108168625
103694614,108168634
103694614,108168635
103694614,108168659
103694614,108168661
103694614,108168663
103694614,108168664
103694614,100861667
103694614,101056308
103694614,NA
103694614,100041284
103694614,100862371
103694614,108168554
103694614,108168629
103694614,100041223
365194,29865
362466,12121
25547,20451
24605,18176
362423,213391
300891,21761
300891,627352
302823,257978
25709,15288
300744,69459
501007,319477
300367,234959
100910771,26409
304571,231605
313242,242418
500354,320135
305714,66231
64022,12223
29191,21334
291527,170461
103689982,77582
415062,114654
100910682,258851
300741,110119
365408,545279
64465,12540
498394,403174
295076,639634
295076,639634
404980,258478
289459,75750
494223,214931
309816,16775
309169,114601
317598,109904
116568,14598
58923,54483
501125,381337
315833,244923
500046,214642
170636,70481
108353327,75204
108353327,434935
108353327,108168625
108353327,108168634
108353327,108168635
108353327,108168659
108353327,108168661
108353327,108168663
108353327,108168664
108353327,100861667
108353327,101056308
108353327,NA
108353327,100041284
108353327,100862371
108353327,108168554
108353327,108168629
108353327,100041223
405963,258934
405963,258934
25440,16204
289994,12793
29424,15194
29349,14179
171562,50527
100909605,238393
100909605,20715
100909605,628900
100909605,238393
100909605,20715
100909605,628900
25613,19283
103692768,258540
103692768,258540
103692768,258540
103692768,258540
103692768,258540
288803,257666
288803,257664
100192314,66300
363437,382282
100910479,258480
100910479,258480
311137,241494
305450,24055
361859,71713
338443,227289
497198,16210
305152,17355
364706,17300
362524,545622
288192,258478
361099,NA
361099,100041774
361099,NA
361099,100041840
361099,100040870
361099,105245684
361099,278676
361099,NA
361099,100040923
361099,NA
361099,NA
361099,100041012
361099,NA
360692,67102
84490,14156
114246,64177
406865,106722
116651,13559
361877,66970
291567,170826
316273,17215
313512,140477
293705,107260
309212,14764
361069,13829
302032,232566
361824,103172
361824,103172
100910682,258851
117049,100972
100909510,66078
100909510,66078
313481,230594
498678,72454
64673,18716
502122,107849
100911492,18424
100911492,18424
313672,71529
103694871,22364
103694871,22364
65168,24044
266732,18145
154968,76055
689176,100201
24829,319177
685964,243535
314746,327799
502755,258569
405316,18323
405316,18323
405316,18323
362425,232337
288360,80733
288360,80733
100912034,66066
64472,78689
304291,72881
83683,140741
680718,56094
499690,67495
499690,67495
29174,26898
296570,59022
302313,56496
306165,58245
305846,214922
100911241,78242
100911241,78242
100911241,78242
100126191,76308
100126191,76308
100126191,76308
25236,14734
282827,11632
