uniprotswissprot;entrezgene_id;symbol
Q9BXI9;114904;C1QTNF6
Q6IC83;150297;C22orf42
Q8N3U4;10735;STAG2
Q96RT8;114791;TUBGCP5
Q66K74;55201;MAP1S
Q96T37;64783;RBM15
O75094;6586;SLIT3
O00471;10640;EXOC5
P20929;4703;NEB
P08319;127;ADH4
O14672;102;ADAM10
Q9UJH8;79006;METRN
Q92544;9777;TM9SF4
Q02045;4636;MYL5
P35858;3483;IGFALS
P57730;59082;CARD18
Q8N6T3;55738;ARFGAP1
P14784;3560;IL2RB
P08476;3624;INHBA
M0QZC1;646862;RNF225
Q9NZ94;54413;NLGN3
Q9NS84;56548;CHST7
O15484;726;CAPN5
Q5VY80;154064;RAET1L
P20618;5689;PSMB1
Q8N752;122011;CSNK1A1L
P82987;57188;ADAMTSL3
P36915;2794;GNL1
Q9UNK9;23357;ANGEL1
Q96QA5;284110;GSDMA
P28332;130;ADH6
O60831;11230;PRAF2
Q53QV2;81606;LBH
P47874;4975;OMP
P79522;80742;PRR3
Q6UXD7;84179;SLC49A3
Q8IVC4;201514;ZNF584
Q7L8A9;22846;VASH1
P98082;1601;DAB2
P98082;112267931;DAB2
Q9H8M9;84141;EVA1A
P07327;124;ADH1A
Q9Y5Y2;10101;NUBP2
Q8N567;84240;ZCCHC9
Q86UW9;113878;DTX2
P18827;6382;SDC1
Q562E7;124997;WDR81
Q99973;7011;TEP1
Q6AW86;388569;ZNF324B
P56385;521;ATP5ME
Q92692;5819;NECTIN2
Q96T83;84679;SLC9A7
P52740;7691;ZNF132
O00116;8540;AGPS
O15127;10066;SCAMP2
Q9UNA4;11201;POLI
Q9NVR0;55175;KLHL11
Q8N4P2;150737;TTC30B
Q9UMR5;9374;PPT2
P57075;53347;UBASH3A
Q9UIL8;51131;PHF11
P14868;1615;DARS
P02749;350;APOH
Q9P0P0;51255;RNF181
P02748;735;C9
Q9UPG8;5326;PLAGL2
Q8TBZ9;219557;TEX47
O95685;5509;PPP1R3D
A4D1E1;219578;ZNF804B
Q9Y397;51114;ZDHHC9
Q9BZM4;79465;ULBP3
Q5SRN2;10665;TSBP1
P35442;7058;THBS2
P20226;6908;TBP
Q96JJ7;54495;TMX3
Q9NTX9;63939;FAM217B
O96008;10452;TOMM40
Q8IXF0;64067;NPAS3
Q86X02;30850;CDR2L
Q5U5X0;90624;LYRM7
P48634;7916;PRRC2A
Q32MK0;91807;MYLK3
Q6UWH4;51313;GASK1B
Q01860;5460;POU5F1
P49773;3094;HINT1
Q96SF2;150160;CCT8L2
P32745;6753;SSTR3
O00499;274;BIN1
Q96D42;26762;HAVCR1
P59901;23547;LILRA4
O60479;1747;DLX3
O75678;10739;RFPL2
P20700;4001;LMNB1
Q8TB61;347734;SLC35B2
Q9P1U0;30834;ZNRD1
Q9C0F3;80818;ZNF436
P43630;3812;KIR3DL2
A6NI73;353514;LILRA5
Q8IXI2;55288;RHOT1
Q8N6Y1;64881;PCDH20
O43264;9183;ZW10
Q9P225;146754;DNAH2
P32418;6546;SLC8A1
P08034;2705;GJB1
O43504;10542;LAMTOR5
A7MCY6;9755;TBKBP1
Q96I23;100996939;PYURF
Q3MUY2;84992;PIGY
Q9NXJ0;54860;MS4A12
O15496;8399;PLA2G10
Q6PJG2;91748;ELMSAN1
Q9UPX8;22941;SHANK2
Q9NY57;55351;STK32B
P0DI81;6399;TRAPPC2
Q96AE4;8880;FUBP1
Q8NFT2;261729;STEAP2
P15153;5880;RAC2
Q3MJ16;123745;PLA2G4E
Q14197;3396;MRPL58
P13501;6352;CCL5
Q02487;1824;DSC2
Q9NY91;6527;SLC5A4
Q70E73;65059;RAPH1
Q04771;90;ACVR1
Q15424;6294;SAFB
Q5SY16;79707;NOL9
Q99755;8394;PIP5K1A
Q99733;4676;NAP1L4
Q9UHE8;26872;STEAP1
Q9NWD8;55069;TMEM248
Q99439;1265;CNN2
Q29RF7;23244;PDS5A
Q8NGP0;283092;OR4C13
Q8NB49;286410;ATP11C
Q96R67;283093;OR4C12
Q15034;8916;HERC3
Q14151;9667;SAFB2
O14782;3797;KIF3C
P15509;1438;CSF2RA
Q13011;1891;ECH1
Q08554;1823;DSC1
O97980;57824;HMHB1
Q9NPE6;6676;SPAG4
Q96NT1;266812;NAP1L5
P07288;354;KLK3
P60983;2764;GMFB
Q8NCN4;254225;RNF169
Q96KW9;122258;SPACA7
Q9H9Q4;79840;NHEJ1
P12755;6497;SKI
Q13444;8751;ADAM15
Q9UBC1;4795;NFKBIL1
Q7Z5S9;55314;TMEM144
P01213;5173;PDYN
Q8NC51;26135;SERBP1
Q13185;11335;CBX3
P13942;1302;COL11A2
O15374;9122;SLC16A4
Q96RQ9;259307;IL4I1
Q5T6X4;221303;FAM162B
Q96HN2;23382;AHCYL2
Q86T75;200030;NBPF11
O60684;23633;KPNA6
O60927;6992;PPP1R11
P30512;3105;HLA-A
P16189;3105;HLA-A
P16190;3105;HLA-A
O75947;10476;ATP5PD
Q6PIS1;151295;SLC23A3
Q96PY6;4750;NEK1
Q9H2S5;80352;RNF39
Q5SRR4;80741;LY6G5C
Q8TAE6;81706;PPP1R14C
Q6ZU35;57482;KIAA1211
O75153;23277;CLUH
P40617;10124;ARL4A
Q14681;23510;KCTD2
C9JDP6;644672;CLDN25
Q9BSW7;51760;SYT17
Q8NI17;133396;IL31RA
P14866;3191;HNRNPL
Q969F2;85409;NKD2
O95361;10626;TRIM16
O14813;401;PHOX2A
P61371;3670;ISL1
Q9HA65;79735;TBC1D17
Q3MIP1;162073;ITPRIPL2
Q8N5T2;55296;TBC1D19
P48681;10763;NES
P02649;348;APOE
P17252;5578;PRKCA
Q9NXH3;54866;PPP1R14D
P22626;3181;HNRNPA2B1
Q5UIP0;55183;RIF1
Q9BRS2;83732;RIOK1
P23109;270;AMPD1
Q3YBR2;84897;TBRG1
Q86WT1;92104;TTC30A
O15213;9277;WDR46
Q6P2D8;143570;XRRA1
P29373;1382;CRABP2
P02654;341;APOC1
Q5T197;149095;DCST1
Q15436;10484;SEC23A
Q15506;53340;SPA17
Q9NUI1;26063;DECR2
Q8IY31;90410;IFT20
F8WFD2;642778;NPIPA3
Q8NBP7;255738;PCSK9
Q9H488;23509;POFUT1
Q9Y4A8;9603;NFE2L3
Q96PZ0;54517;PUS7
O15357;3636;INPPL1
O15212;10471;PFDN6
Q8NCC5;84255;SLC37A3
O95045;151531;UPP2
Q9HAT2;54414;SIAE
O00453;7940;LST1
O75695;6102;RP2
Q9NWL6;54529;ASNSD1
P0CG21;283948;NHLRC4
Q96FB5;51093;RRNAD1
L0R819;110599588;ASDURF
Q02080;4207;MEF2B
Q02080;100271849;MEF2B
Q5BJF2;27346;TMEM97
Q2M2H8;93432;MGAM2
O43278;6692;SPINT1
Q9P2E9;6238;RRBP1
E9PIF3;642799;NPIPA2
Q8TF65;54810;GIPC2
Q9H9L3;81875;ISG20L2
Q5T6X5;222545;GPRC6A
Q86WQ0;126382;NR2C2AP
Q9BYE2;84000;TMPRSS13
Q6UWP7;253558;LCLAT1
Q9BQ90;116138;KLHDC3
Q6DN72;343413;FCRL6
Q9UDY4;11080;DNAJB4
P01111;4893;NRAS
Q99715;1303;COL12A1
O95170;374286;CDRT1
A6NCF5;123103;KLHL33
Q9HCM9;56658;TRIM39
Q8NDN9;55213;RCBTB1
A4D1S5;401409;RAB19
Q5T089;79906;MORN1
Q16557;5671;PSG3
Q8N136;164781;DAW1
Q9BYV8;95681;CEP41
O00562;9600;PITPNM1
P62380;9519;TBPL1
O14931;259197;NCR3
P24071;2204;FCAR
Q86XP0;283748;PLA2G4D
Q13477;8174;MADCAM1
Q9BZY9;11074;TRIM31
Q71SY5;81857;MED25
P47869;2555;GABRA2
P48058;2893;GRIA4
O15211;5863;RGL2
Q8TD20;154091;SLC2A12
Q86T20;221491;SMIM29
Q9BRB3;9091;PIGQ
O15066;9371;KIF3B
P16383;6936;GCFC2
O96024;8705;B3GALT4
Q5GH77;150165;XKR3
Q01860;5460;POU5F1
O75679;10738;RFPL3
Q6ZTW0;91978;TPGS1
P43235;1513;CTSK
Q96NB1;123811;FOPNL
Q9H2A3;63973;NEUROG2
P20151;3817;KLK2
Q9ULD2;57509;MTUS1
Q5VT97;84144;SYDE2
B1AL88;728215;FAM155A
Q7RTX1;80835;TAS1R1
O94811;11076;TPPP
P57764;79792;GSDMD
Q9HBJ7;57663;USP29
Q8WYK0;134526;ACOT12
Q6ZTR5;286464;CFAP47
P40425;5089;PBX2
Q12907;10960;LMAN2
Q9UF02;27091;CACNG5
Q9NX52;54933;RHBDL2
Q9P209;55722;CEP72
P49406;9801;MRPL19
Q96PE6;114026;ZIM3
P36544;1139;CHRNA7
Q9UBN1;27092;CACNG4
P05114;3150;HMGN1
P49917;3981;LIG4
Q969Q4;115761;ARL11
Q5K651;54809;SAMD9
O75023;10990;LILRB5
O14593;8625;RFXANK
Q9H633;79897;RPP21
Q9H633;202658;RPP21
Q9BW19;3833;KIFC1
Q9HB90;64121;RRAGC
A6NLW8;503835;DUXA
Q92613;9767;JADE3
Q8NFR7;130940;CCDC148
Q99417;26292;MYCBP
O00221;4794;NFKBIE
Q7L211;84945;ABHD13
P01374;4049;LTA
Q8IVG5;219285;SAMD9L
Q9UL17;30009;TBX21
Q9UL16;25790;CFAP45
Q9UQ74;440533;PSG8
P57773;81025;GJA9
Q15198;5157;PDGFRL
Q4G0J3;51574;LARP7
O15350;7161;TP73
Q99675;10668;CGRRF1
Q9P0V8;56833;SLAMF8
Q6PH81;388272;C16orf87
Q13043;6789;STK4
Q9NX70;55588;MED29
O15371;8664;EIF3D
P46783;6204;RPS10
Q8NE71;23;ABCF1
P43088;5737;PTGFR
P0DPA2;391123;VSIG8
Q96FH0;729991;BORCS8
O75665;8481;OFD1
P07306;432;ASGR1
O15054;23135;KDM6B
Q2TB10;168850;ZNF800
Q68G74;431707;LHX8
P48147;5550;PREP
O95989;11165;NUDT3
Q9H8T0;64400;AKTIP
Q9Y2W1;9967;THRAP3
Q86UW6;55728;N4BP2
Q8NHY5;135458;HUS1B
Q7RTW8;146183;OTOA
Q13554;816;CAMK2B
Q14738;5528;PPP2R5D
Q3ZCQ3;400451;FAM174B
P69905;3040;HBA2
Q9Y275;10673;TNFSF13B
Q5J8X5;503497;MS4A13
P51451;640;BLK
P61026;10890;RAB10
Q8HWS3;222546;RFX6
O43296;9422;ZNF264
P30989;4923;NTSR1
P06748;4869;NPM1
Q9NPF4;55644;OSGEP
P01375;7124;TNF
Q9H6Z9;112399;EGLN3
Q2M3C7;80309;SPHKAP
Q86YA3;55345;ZGRF1
Q86UD3;115123;MARCH3
Q15155;23420;NOMO1
Q6W4X9;4588;MUC6
Q8ND83;122060;SLAIN1
Q16626;4201;MEA1
Q9NYQ8;2196;FAT2
O75764;6920;TCEA3
Q5SQH8;221545;C6orf136
P17301;3673;ITGA2
P50991;10575;CCT4
P62081;6201;RPS7
Q969W0;171546;SPTSSA
Q96GC5;51642;MRPL48
Q6NX45;342132;ZNF774
Q5SQH8;221545;C6orf136
O43566;10636;RGS14
Q96KP1;55770;EXOC2
Q08999;5934;RBL2
P24522;1647;GADD45A
P47211;2587;GALR1
Q6UXQ4;401027;C2orf66
Q9HA82;79603;CERS4
P57057;54020;SLC37A1
Q08881;3702;ITK
Q8TDR2;140901;STK35
P38484;3460;IFNGR2
Q9UQB9;6795;AURKC
P16562;7180;CRISP2
A6NHA9;119749;OR4C46
O75586;10001;MED6
Q9Y2Q1;113835;ZNF257
Q8N7Z2;283767;GOLGA6L1
O15438;8714;ABCC3
Q68D86;79839;CCDC102B
Q7Z5J8;150709;ANKAR
Q9Y4H4;63940;GPSM3
Q08209;5530;PPP3CA
Q8TF08;170712;COX7B2
O43513;9443;MED7
Q9UMZ2;11276;SYNRG
P24534;1933;EEF1B2
Q66K66;130612;TMEM198
Q9P2S5;49856;WRAP73
Q8WYR4;89765;RSPH1
Q16825;11099;AL162171.1
Q53G44;10964;IFI44L
O60231;8449;DHX16
Q9BRX2;53918;PELO
Q8IZ52;79586;CHPF
P56557;757;TMEM50B
P18505;2560;GABRB1
Q2M243;148870;CCDC27
Q8TDQ0;84868;HAVCR2
Q8IYP2;136541;PRSS58
Q8TC56;153745;FAM71B
P48169;2557;GABRA4
Q8IYD9;162681;C18orf54
O60231;8449;DHX16
Q9H4B0;64172;OSGEPL1
Q0VAA2;145497;LRRC74A
Q3V5L5;146664;MGAT5B
Q08188;7053;TGM3
Q9ULK6;57484;RNF150
Q9BVJ6;10813;UTP14A
P69905;3039;HBA1
P59095;147323;STARD6
P11464;5669;PSG1
Q8IXH8;60437;CDH26
O94983;23125;CAMTA2
A2IDD5;124093;CCDC78
Q9BRR6;83440;ADPGK
P56199;3672;ITGA1
P10074;3104;ZBTB48
Q9NV56;55257;MRGBP
O43242;5709;PSMD3
Q8TF05;9989;PPP4R1
Q7Z2W9;219927;MRPL21
Q96T60;11284;PNKP
O75792;10535;RNASEH2A
P43632;3809;KIR2DS4
Q8IVW1;51326;ARL17A
O15375;9121;SLC16A5
Q7LDG7;10235;RASGRP2
Q6P9F5;135644;TRIM40
Q8IW70;441151;TMEM151B
P17275;3726;JUNB
O75144;23308;ICOSLG
Q5JU00;202500;TCTE1
Q9BQD7;65990;FAM173A
Q9NZT2;11054;OGFR
A8MVW5;253012;HEPACAM2
Q8N6N3;148423;C1orf52
P48634;7916;PRRC2A
Q9NRR3;56990;CDC42SE2
Q15493;9104;RGN
A6NM11;474170;LRRC37A2
Q0VD86;388324;INCA1
Q9Y2D1;22809;ATF5
Q9P0W8;55812;AL049834.1
Q5JTZ9;57505;AARS2
Q9H1B7;64207;IRF2BPL
Q9UDY6;10107;TRIM10
O15144;10109;ARPC2
A6NC05;401207;C5orf63
Q9BY08;84650;EBPL
P09105;3049;HBQ1
Q6PEY1;92162;TMEM88
Q9UHX1;22827;PUF60
Q496A3;221409;SPATS1
Q6PII5;84264;HAGHL
Q8IZY5;414899;BLID
P57077;56911;MAP3K7CL
O75956;10263;CDK2AP2
Q9NSD7;51289;RXFP3
P07205;5232;PGK2
Q9C019;89870;TRIM15
Q96RL6;114132;SIGLEC11
Q7Z6M2;254170;FBXO33
P37198;23636;NUP62
Q96ED9;29911;HOOK2
Q9Y5K2;9622;KLK4
Q8NA19;91133;L3MBTL4
O94988;10144;FAM13A
Q8NDZ2;375484;SIMC1
P14598;653361;NCF1
A6NKL6;645369;TMEM200C
P07355;302;ANXA2
A0AVI2;90342;FER1L5
P54108;10321;CRISP3
Q9H0E3;79595;SAP130
Q86SE8;10361;NPM2
B2RN74;440153;OR11H12
Q9H7Z6;84148;KAT8
Q9NQE7;10279;PRSS16
Q6P9G0;124637;CYB5D1
Q14168;4355;MPP2
Q92904;1618;DAZL
Q9UND3;9284;NPIPA1
Q9UND3;102724993;NPIPA1
P27986;5295;PIK3R1
Q9UPU9;23034;SAMD4A
Q9H6Q4;64428;CIAO3
Q99706;3805;KIR2DL4
Q99706;112268354;KIR2DL4
Q92623;23508;TTC9
Q5T1H1;346007;EYS
Q13491;2824;GPM6B
Q5CZA5;390980;ZNF805
O75356;957;ENTPD5
Q9NWS9;55663;ZNF446
Q96BZ9;128637;TBC1D20
Q6NXT6;202018;TAPT1
Q5T5N4;168090;C6orf118
Q9NYJ1;51287;COA4
P01374;4049;LTA
O14965;6790;AURKA
Q9Y2P5;10998;SLC27A5
Q9BSG5;83546;RTBDN
Q9BZF2;114881;AC003665.1
P43694;2626;GATA4
Q6ZWT7;129642;MBOAT2
Q9C0C6;85457;CIPC
O75467;25799;ZNF324
Q9Y3A5;51119;SBDS
Q8N8N7;145482;PTGR2
Q56P03;55837;EAPP
Q92576;23469;PHF3
Q86UU1;23187;PHLDB1
P55081;4236;MFAP1
P06681;717;C2
Q9BZF9;55075;UACA
Q6UXS0;728276;CLEC19A
Q8TB72;23369;PUM2
Q147X3;122830;NAA30
Q9NPB3;51475;CABP2
P01375;7124;TNF
Q6IA17;59307;SIGIRR
P32119;7001;PRDX2
Q9Y3S2;27309;ZNF330
Q9P1W3;57156;TMEM63C
Q9NV66;55253;TYW1
O15061;23336;SYNM
Q96RU2;57646;USP28
P40222;200081;TXLNA
Q8N966;283576;ZDHHC22
P33032;4161;MC5R
Q8N1N2;284254;DYNAP
Q9UJU2;51176;LEF1
A6NFU8;145814;PGPEP1L
O95427;23556;PIGN
Q13591;9037;SEMA5A
Q8NH83;81318;OR4A5
Q9UBF2;26958;COPG2
Q02252;4329;ALDH6A1
Q96CN9;79571;GCC1
P46091;2825;GPR1
Q13113;10158;PDZK1IP1
Q96KG7;84466;MEGF10
Q5TA50;80772;CPTP
Q9Y330;221527;ZBTB12
P10071;2737;GLI3
Q8IWZ4;79097;TRIM48
Q86YD1;53635;PTOV1
Q16651;5652;PRSS8
Q9UPU5;23358;USP24
Q01718;4158;MC2R
P45877;5480;PPIC
Q9Y2H9;22983;MAST1
P09486;6678;SPARC
Q53GS9;10713;USP39
H0YL09;100505679;UBE2Q2L
Q86SG7;254773;LYG2
Q12873;1107;CHD3
Q96MY7;145483;FAM161B
Q6UX46;285016;ALKAL2
O95182;4701;NDUFA7
Q15063;10631;POSTN
P17542;6886;TAL1
Q9UJW3;29947;DNMT3L
Q9HCS2;66002;CYP4F12
Q2NKX9;388969;C2orf68
Q96B36;84335;AKT1S1
P84085;381;ARF5
P30460;3106;HLA-B
P30462;3106;HLA-B
Q95365;3106;HLA-B
P30475;3106;HLA-B
P30479;3106;HLA-B
Q8IZS6;6991;TCTE3
Q9BRP4;80227;PAAF1
P08069;3480;IGF1R
P08697;5345;SERPINF2
P46934;4734;NEDD4
Q8TCD5;30833;NT5C
Q9BRA0;84316;NAA38
P00751;629;CFB
Q06432;786;CACNG1
Q9Y343;28966;SNX24
Q9BT76;105375355;UPK3B
O94812;8938;BAIAP3
Q9NQT6;29999;FSCN3
Q86TG1;129303;TMEM150A
Q969M3;81555;YIPF5
Q9P2N6;55683;KANSL3
P80192;4293;MAP3K9
Q6NY19;256949;KANK3
O76036;9437;NCR1
Q14592;10794;ZNF460
Q9BXA9;27164;SALL3
Q9H6L4;79637;ARMC7
Q96A35;79590;MRPL24
Q5HY64;442444;FAM47C
P26651;7538;ZFP36
Q5SRN2;10665;TSBP1
Q9UN36;57447;NDRG2
A6NNV3;102723555;SPDYE16
Q8TDU6;151306;GPBAR1
Q9H503;140836;BANF2
Q08ER8;125919;ZNF543
P62857;6234;RPS28
Q68DU8;57528;KCTD16
Q9NVM1;55194;EVA1B
Q9NPF0;51293;CD320
P41208;1069;CETN2
Q9Y2Z9;51004;COQ6
Q8N668;150684;COMMD1
Q9HCX3;57343;AC005261.1
Q9UBZ9;51455;REV1
Q6MZZ7;92291;CAPN13
Q9H6D8;64838;FNDC4
Q99614;7265;TTC1
Q04323;51035;UBXN1
A4FU49;79729;SH3D21
Q75VX8;150946;GAREM2
Q9UJK0;115939;TSR3
Q9Y3I0;51493;RTCB
Q6ZV80;400950;C2orf91
Q8N7Q3;163223;ZNF676
Q96N64;114825;PWWP2A
Q6PHW0;389434;IYD
Q06643;4050;LTB
Q96EN8;55034;MOCOS
P49427;997;CDC34
O14576;1780;DYNC1I1
O00505;3839;KPNA3
Q9NW61;55111;PLEKHJ1
Q06643;4050;LTB
Q96KF2;84366;PRAC1
Q9NQX0;93166;PRDM6
P43628;3804;KIR2DL3
Q9Y234;51601;LIPT1
Q92504;7922;SLC39A7
Q9UHC7;23608;MKRN1
D3DTV9;360205;PRAC2
O43280;11181;TREH
Q9Y3B6;51016;EMC9
Q13651;3587;IL10RA
Q92826;10481;HOXB13
Q96L33;171177;RHOV
O00194;5874;RAB27B
O14497;8289;ARID1A
Q99459;988;CDC5L
Q8NG92;347468;OR13H1
Q68DD2;255189;PLA2G4F
P15924;1832;DSP
Q8ND07;80127;BBOF1
Q9P253;57617;VPS18
Q5T9L3;79971;WLS
P28702;6257;RXRB
Q8WV92;129531;MITD1
P33527;4363;ABCC1
O75787;10159;ATP6AP2
O15258;11079;RER1
Q8NCS7;204962;SLC44A5
Q8TCC3;51263;MRPL30
Q96KK3;3787;KCNS1
Q9UBK2;10891;PPARGC1A
Q86YI8;148479;PHF13
O95661;9077;DIRAS3
Q9UBI6;55970;GNG12
Q15326;10771;ZMYND11
Q8N1E2;129530;LYG1
Q96QC0;5514;PPP1R10
Q9UJP4;9903;KLHL21
O60683;5192;PEX10
Q9BWP8;78989;COLEC11
Q8WVN8;92912;UBE2Q2
P0DI82;10597;TRAPPC2B
Q9NX08;54951;COMMD8
Q8WU43;150590;C2orf15
Q06323;5720;PSME1
Q9GZP7;57191;VN1R1
O43361;388567;ZNF749
Q12899;7726;TRIM26
O60258;8822;FGF17
Q9Y337;25818;KLK5
Q9UNH7;58533;SNX6
P17021;7565;ZNF17
P25787;5683;PSMA2
Q9Y676;28973;MRPS18B
Q8TE73;1767;DNAH5
Q6UXH9;25891;PAMR1
O75486;8464;SUPT3H
Q9H1Y0;9474;ATG5
Q9HCR9;50940;PDE11A
Q15738;50814;NSDHL
Q96CW5;10426;TUBGCP3
Q86UK5;132884;EVC2
Q504Y2;91461;PKDCC
Q9BPX7;79020;C7orf25
Q68DY9;400720;ZNF772
P29400;1287;COL4A5
P02790;3263;HPX
O60841;9669;EIF5B
A2RRH5;253769;WDR27
P14373;5987;TRIM27
O60259;11202;KLK8
Q9NWZ8;54960;GEMIN8
O14617;8943;AP3D1
Q86VK4;57862;ZNF410
Q8TDE3;122665;RNASE8
Q8NEK5;147694;ZNF548
Q14397;2646;GCKR
Q7Z4H3;51020;HDDC2
O75154;9727;RAB11FIP3
P04222;3107;HLA-C
P0C7T8;643382;TMEM253
P09919;1440;CSF3
Q5EB52;4232;MEST
O14530;10190;TXNDC9
Q9HC56;5101;PCDH9
Q6UWE3;389383;CLPSL2
Q13950;860;RUNX2
Q9NR61;54567;DLL4
O95932;343641;TGM6
Q16478;2901;GRIK5
Q9BT78;51138;COPS4
Q13636;11031;RAB31
Q969D9;85480;TSLP
Q8N6C5;3547;IGSF1
Q8IVP9;284306;ZNF547
P59282;122664;TPPP2
Q9NVL8;55195;CCDC198
Q4L235;132949;AASDH
O75626;639;PRDM1
Q7Z2X4;55022;PID1
Q5JRM2;347487;CXorf66
Q6ZN55;64763;ZNF574
P49862;5650;KLK7
O75147;23363;OBSL1
Q5GAN3;440163;RNASE13
Q9BUX1;79094;CHAC1
H3BPF8;653061;GOLGA8S
Q6PJE2;22932;POMZP3
Q9UKQ9;284366;KLK9
Q9H078;81570;CLPB
Q68DN1;84226;C2orf16
Q03519;6891;TAP2
P05111;3623;INHA
Q96PP4;114960;TSGA13
Q68CJ9;84699;CREB3L3
Q15428;8175;SF3A2
Q9P2Y4;51222;ZNF219
P98088;4586;MUC5AC
P09211;2950;GSTP1
Q8NI36;134430;WDR36
Q9ULQ0;57464;STRIP2
Q92876;5653;KLK6
Q96NZ8;117166;WFIKKN1
Q6IEG0;154007;SNRNP48
O75023;10990;LILRB5
Q9HC35;27436;EML4
Q9Y232;9425;CDYL
O43447;10465;PPIH
Q9UIR0;56244;BTNL2
Q9H0A0;55226;NAT10
P30793;2643;GCH1
Q8TEK3;84444;DOT1L
P52815;6182;MRPL12
P98175;8241;RBM10
Q02643;2692;GHRHR
Q8TD30;84706;GPT2
Q9P255;57615;ZNF492
Q8N8G2;245806;VGLL2
Q562F6;151246;SGO2
A6NN14;100287226;ZNF729
Q4KMZ1;55721;IQCC
Q9BZW7;80705;TSGA10
Q6ZNA4;54778;RNF111
Q8TER5;55701;ARHGEF40
Q96S21;57799;RAB40C
Q9NX14;54539;NDUFB11
P51124;3004;GZMM
Q8TCV5;149708;WFDC5
O60231;8449;DHX16
Q8ND94;221091;LRRN4CL
Q01973;4919;ROR1
Q16890;7164;TPD52L1
Q9H967;79968;WDR76
Q6PI47;130535;KCTD18
O95999;8915;BCL10
Q9BUN5;79140;CCDC28B
Q9UBX3;1468;SLC25A10
O00244;475;ATOX1
Q3B8N2;284194;LGALS9B
Q6ZMC9;284266;SIGLEC15
Q9BZP6;27159;CHIA
H3BMG3;100287482;SMKR1
P61073;7852;CXCR4
Q8NH70;81327;OR4A16
Q8NGL6;81328;OR4A15
P55017;6559;SLC12A3
P18615;7936;NELFE
Q5SQH8;221545;C6orf136
O60403;26538;OR10H2
O94760;23576;DDAH1
Q8WWY7;128488;WFDC12
O75694;9631;NUP155
A6NK75;148198;ZNF98
Q6UX73;146556;C16orf89
O60404;26532;OR10H3
O76093;8817;FGF18
P19957;5266;PI3
P55769;4809;SNU13
A2RUU4;340204;CLPSL1
P31641;6533;SLC6A6
Q9H2F9;80323;CCDC68
O43304;9717;SEC14L5
Q9BRT8;55871;CBWD1
Q684P5;23108;RAP1GAP2
Q8NBR6;54629;MINDY2
O60673;5980;REV3L
Q1KMD3;221092;HNRNPUL2
Q96JX3;84947;SERAC1
Q16342;5134;PDCD2
Q8TF64;126326;GIPC3
Q9UPR0;23228;PLCL2
Q2WGN9;128954;GAB4
Q7Z4H8;143888;POGLUT3
Q6PKX4;220164;DOK6
Q15468;6491;STIL
O14640;1855;DVL1
Q13283;10146;G3BP1
Q8IZY2;10347;ABCA7
Q9Y6X6;23026;MYO16
P48380;5991;RFX3
Q9C0E4;80852;GRIP2
P55008;199;AIF1
Q9BQS7;9843;HEPH
Q8NFT8;92737;DNER
P55056;346;APOC4
Q9BZJ0;51340;CRNKL1
P02655;344;APOC2
Q9P2X3;55364;IMPACT
Q7RTX0;83756;TAS1R3
Q15762;10666;CD226
P04118;1208;CLPS
P35613;682;BSG
Q6VVB1;378884;NHLRC1
Q6GTX8;3903;LAIR1
Q03518;6890;TAP1
P01298;5539;PPY
P62745;388;RHOB
P30464;3106;HLA-B
P30483;3106;HLA-B
P30484;3106;HLA-B
P30488;3106;HLA-B
P30490;3106;HLA-B
Q8TAF8;222662;LHFPL5
Q9NZF1;51316;PLAC8
Q15477;6499;SKIV2L
A6NEF3;643707;GOLGA6L4
Q8TAD4;64924;SLC30A5
P21731;6915;TBXA2R
O43918;326;AIRE
O43734;10758;TRAF3IP2
P04279;6406;SEMG1
Q9Y2A9;10331;B3GNT3
Q8NG50;201299;RDM1
P17936;3486;IGFBP3
Q9BT22;56052;ALG1
Q8TCI5;128344;PIFO
P08684;1576;CYP3A4
P36955;5176;SERPINF1
P78333;2262;GPC5
P28062;5696;PSMB8
Q8TB69;162655;ZNF519
Q96G97;26580;BSCL2
Q9NQX6;55422;ZNF331
Q9NWH9;79811;SLTM
Q86Y22;91522;COL23A1
Q9BY19;83661;MS4A8
P51858;3068;HDGF
Q8NHU2;26074;CFAP61
P26006;3675;ITGA3
Q8N9W4;283685;GOLGA6L2
Q96NI6;145581;LRFN5
P78329;8529;CYP4F2
Q9Y2R4;11056;DDX52
P28065;5698;PSMB9
Q3C1V0;728588;MS4A18
O14867;571;BACH1
Q9BRR8;55094;GPATCH1
Q13064;7681;MKRN3
Q9H9L7;79647;AKIRIN1
P51580;7172;TPMT
P51161;2172;FABP6
P63215;2785;GNG3
P40189;3572;IL6ST
Q6N069;79612;NAA16
O43679;9079;LDB2
P41225;6658;SOX3
O60235;9407;TMPRSS11D
Q92733;5546;PRCC
Q9NY97;10678;B3GNT2
A6NGR9;642475;MROH6
Q96F46;23765;IL17RA
Q9NX36;54943;DNAJC28
Q9Y6G1;28978;TMEM14A
O14931;259197;NCR3
Q969S2;252969;NEIL2
Q96SB4;6732;SRPK1
Q8N6M5;55821;ALLC
Q76G19;57595;PDZD4
Q9NPG2;58157;NGB
Q9BXQ6;27439;TMEM121B
P30968;2798;GNRHR
Q5VW36;54914;FOCAD
A8MYV0;728597;DCDC2C
O43427;9158;FIBP
Q9UK23;51172;NAGPA
